ApArtId	AP Art	AP Status	AP Start im Jahr	AP Stand Umsetzung	Pop Guid	Pop Nr	Pop Name	Pop Status	Pop bekannt seit	Pop X-Koordinaten	Pop Y-Koordinaten	Pop MutWann	Pop MutWer	
328000	Prunella laciniata (L.) L.	vorgesehen		in Umsetzung	741AC8BF-3E54-4386-B76F-6D8A4D6E964A	12	Weiach, KG Rüteren, Ost	nur angesät	2003	675600	268950	2010-03-27 00:00:00	KarinMarti	
328000	Prunella laciniata (L.) L.	vorgesehen		in Umsetzung	FD9571DE-28B6-4F3D-A5F7-8C80D34D5E55	13	Weiach, Sandfläche WWW	angesiedelt, vor Beginn Aktionsplan	2003			2010-03-27 00:00:00	KarinMarti	
328000	Prunella laciniata (L.) L.	vorgesehen		in Umsetzung	C5EB1897-F04F-434C-A5D5-539DCE641549	14	Winkel, Hagenbuck	angesiedelt, nach Beginn Aktionsplan		684150	258825	2010-03-27 00:00:00	KarinMarti	
328700	Prunus cerasus L. s.str.	kein Eintrag			953C34FB-230B-4845-9360-C504B371AA2E	1	Hüntwangen, Eichlihau	angesiedelt, vor Beginn Aktionsplan	2009	679195	271557	2010-03-27 00:00:00	KarinMarti	
329600	Prunus padus L. s.l.	kein AP			10BD2B0C-6FD6-4CE1-B01C-C099E8D5B815	1	Hüntwangen, Eichlihau	angesiedelt, vor Beginn Aktionsplan	2008	679145	271543	2010-03-27 00:00:00	KarinMarti	
329900	Prunus padus subsp. petraea (Tausch) Domin	kein Eintrag			5A17E230-F5C1-48B9-97F1-425F5DBEFABC	1	Weiach, Schlammabsetzbecken West	angesiedelt, vor Beginn Aktionsplan	2009			2011-10-31 11:53:04	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	57B40975-B6E1-4F01-A144-D2EDC0E3B79C	1	Berg am Irchel, Ebersberg	angesiedelt, vor Beginn Aktionsplan	1993	685732	269573	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	37439F55-AECE-4C7C-83B2-7B3F2F95F9D0	2	Berg am Irchel, Talcher	angesiedelt, vor Beginn Aktionsplan	1993	685546	269422	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	2ABF74FE-3480-4D76-A8F5-235D4A8495D3	3	Dachsen, Rheinhalde	autochthon	1992	688580	279590	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	6C5D32DE-5113-439A-89C2-E3DB6E344D7F	4	Dachsen, Rheinhalde Bunker	autochthon	1941	688250	279810	2010-10-12 15:28:18	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	33B6B5FC-8B29-4B4C-B565-089E391C6F7B	5	Dachsen, Risi	angesiedelt, vor Beginn Aktionsplan	1992	689680	278250	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	EEAED39A-79AE-4777-9A52-F97B030323A3	6	Eglisau, Eglisgrund	autochthon	1992	682178	268532	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	9169B4F3-9227-482D-A2DC-8A9F5C1355A3	7	Eglisau, Eichhalden	autochthon	1839	680838	271675	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	AEA253A5-1386-426D-BA62-C651D80479D1	8	Freienstein-Teufen, Tüfmatten-Almatt	autochthon	1972	685505	267604	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	1B38E432-EDF1-46DE-A61A-4E8EA52C77B4	9	Freienstein-Teufen, Chalberweid	angesiedelt, vor Beginn Aktionsplan	1992	685827	266421	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	A8E77C9F-3277-4F25-9D27-809243B4B021	10	Freienstein-Teufen, Förenbückli/Rotlaube	angesiedelt, vor Beginn Aktionsplan	1992	682000	271635	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	66E9D723-F311-4E2B-AB0B-BBFD45558A5D	12	Glattfelden, Autobahnbord	angesiedelt, vor Beginn Aktionsplan	1993	679113	268842	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	68CE63EA-4163-4E5A-88D3-229402DF8988	13	Kleinandelfingen, Lochacker	angesiedelt, vor Beginn Aktionsplan	1979	689935	272450	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	BFC2A220-428B-419F-A5E4-E3EF3748C702	14	Neftenbach, Altchilcher	angesiedelt, vor Beginn Aktionsplan	1992	692251	265744	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	5C2928BF-BB41-47D7-9BEA-C7125D4A04A0	15	Unterstammheim, Fuchlsen/Blick	angesiedelt, vor Beginn Aktionsplan	1993	701836	277816	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	365B1CAD-279F-41AA-B666-48F002268611	16	Ossingen, N Hausen	angesiedelt, vor Beginn Aktionsplan	1992	695820	273800	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	9F10787C-3682-439E-B3D5-A127A4503B91	18	Trüllikon, Weiheräcker	angesiedelt, vor Beginn Aktionsplan	1993	693340	276920	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	C7630FD6-5475-4C23-BB08-ADACAAA0330D	19	Weiach, Steinlochäcker/ Leberen	angesiedelt, nach Beginn Aktionsplan	2003	675460	268900	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	1A2034AE-2A12-407C-9D09-00CDEBB70595	20	Unterstammheim, Furtmülli	autochthon	1941	700031	278423	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	64FA08BD-94E5-4978-ADB3-DD9E59B51986	21	Unterstammheim, Hohmarksten	angesiedelt, vor Beginn Aktionsplan	1993	699760	278424	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	2A8793B2-6A1F-4D7A-A002-135CD8FAFD5B	22	Unterstammheim, Sangerten	angesiedelt, vor Beginn Aktionsplan	1993	701690	278020	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	2A6A12A9-D50B-471D-81C7-8BD85D745D5C	23	Unterstammheim, Kintscherbuck	angesiedelt, vor Beginn Aktionsplan	1941	701175	279050	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	7BFAE9F0-E36D-48E4-8722-48DFDA2ED0B9	24	Weiach, Leuenchopf	autochthon	1992	676220	268120	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	1A9C0AFD-99D5-4C7E-88B6-5C7198CE20A4	25	Weiach, Stein	autochthon	1839	676219	267468	2011-12-29 15:34:59	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	89B408E0-5A9D-4C06-9350-54D6DE4B106A	26	Weiach, KG Rüteren	angesiedelt, vor Beginn Aktionsplan	1997	675805	269061	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	70D82E3D-DCC8-4935-8155-DE1160E3C75D	27	Bassersdorf, Strassenböschung	angesiedelt, nach Beginn Aktionsplan	2007	691291	253754	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	0358D8A5-BC96-495E-AE58-EC45C51D1ECF	28	Oberglatt, zwischen Pisten	angesiedelt, vor Beginn Aktionsplan	1999	683430	258580	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	DAC6B06B-6820-47EB-9D6F-026C58599F19	29	Winterthur, Eschenberg	angesiedelt, vor Beginn Aktionsplan	1999	697820	259520	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	0ACC3CD5-C96C-4ECD-950F-4BA5BA23590C	30	Greifensee, Radweg	angesiedelt, vor Beginn Aktionsplan	1999	693244	247015	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	715C9CB3-9492-463A-8722-4143696A64EA	31	Flaach, Wolau	autochthon	1941	689400	272180	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	05AFA3F4-7A36-46C2-BFC0-2251AECFBDCC	33	Flaach, Wolauer Hau	angesiedelt, vor Beginn Aktionsplan	1997	688585	272400	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	1847223A-D74A-4F0B-A90B-1D4F88A99E04	34	Hüntwangen/Eglisau, Gentner	angesiedelt, vor Beginn Aktionsplan	1995	681020	271436	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	C1F429FD-4E80-4325-A8A0-6B67B19F4DEC	35	Hüntwangen, Muren/Linde	angesiedelt, nach Beginn Aktionsplan	2006	679893	271655	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	2903DEDA-F2F2-4317-A885-2A71C55AB59F	36	Wasterkingen, Zwischen den Wegen	angesiedelt, nach Beginn Aktionsplan	2007	678747	271440	2012-01-10 12:04:06	sartori	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	5641A37E-23E8-460A-92F9-D66746062AE3	37	Wasterkingen, KG Rain	angesiedelt, nach Beginn Aktionsplan	2010			2010-12-23 18:58:10	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	52647713-1E85-41DC-94D8-83ADD305FEC8	38	Kyburg, Schlosshalden	neu entdeckt, autochthon	2010	698183	257352	2011-02-18 16:15:54	sartori	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	D14DF1FE-855C-43D9-9129-C948C34B0DC6	46	Laufen-Uhwiesen, Wiswendi	angesiedelt, vor Beginn Aktionsplan	1993	689974	279724	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	ACAD3BB2-ECFC-4265-A78C-BB640BF6DC4D	47	Laufen-Uhwiesen, Chirchhölzli			690050	280890	2012-05-07 14:00:43	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	8F10F6D9-A37B-42EF-8801-91959F5B7EB3	50	Marthalen, Halden	angesiedelt, nach Beginn Aktionsplan		687599	273157	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	78809193-8472-46FF-8E34-47133CB64BD8	51	Kleinandelfingen-Flurlingen, N4	angesiedelt, nach Beginn Aktionsplan	2010	692905	276025	2010-12-15 10:04:24	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	21af9f32-24c4-11e1-9fe9-003048cd3590	52	Dachsen, N4 Mini-Autobahn	angesiedelt, nach Beginn Aktionsplan	2011	689733	279310	2011-12-12 17:15:25	sartori	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	539fb5ac-35f6-11e1-9fe9-003048cd3590	53	Weiach, Becken Ost	angesiedelt, nach Beginn Aktionsplan	2011	675932	269090	2012-01-03 11:33:08	sartori	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	2E14C779-16C8-401C-B43D-BFADDABAE9D0	82	Trüllikon, In Bücken	angesiedelt, vor Beginn Aktionsplan	1997	693750	276760	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	B1B6E313-6C13-41FA-BEFC-0D4286ADA7FE	83	Trüllikon, Süesslirain	angesiedelt, nach Beginn Aktionsplan	2008	692761	278116	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	8CC2E7C3-DA61-4BA1-8041-431D2A97184C	90	Winterthur, Chöpfi	angesiedelt, nach Beginn Aktionsplan	2007	695059	263637	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	2C7D2D47-2544-4E0B-8797-5B029786E751	91	Winterthur, Wolfensbergwiese	angesiedelt, nach Beginn Aktionsplan	2007	695167	263559	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	D78585BB-7BF2-4D7D-A385-52A6A820686F	92	Winterthur, Hohwülflingen	angesiedelt, vor Beginn Aktionsplan	1998	694010	261470	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	046ADB76-9B12-456D-8916-3480AD68603D	113	Dachsen, Usser Rhihalden	autochthon	1992	688100	279950	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	CE245F98-4193-4CB0-AAF4-9353E5082964	115	Altikon, Forenhof	angesiedelt, vor Beginn Aktionsplan	1993	702900	270000	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	D9646BDE-7013-4E81-B89F-77E4F1A3B3AB	116	Unterstammheim, Oberbreitlen	angesiedelt, vor Beginn Aktionsplan	1999	701775	277757	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	6E7EBA44-D762-46DE-8545-6F35EE1AB813	118	Winterthur, Hinterrumstal	angesiedelt, vor Beginn Aktionsplan	1994	692000	262575	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	97b872e6-7563-11e0-95ab-003048cd3590	204	Dättlikon, Wurzer	angesiedelt, nach Beginn Aktionsplan	2006	690086	264278	2011-05-03 10:59:03	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	cac27fcc-755b-11e0-95ab-003048cd3590	205	Dättlikon, Unteres Schläufental (Stocketholz)	angesiedelt, nach Beginn Aktionsplan	2009	689704	264442	2011-05-03 10:03:12	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	5B6228F5-F80C-4432-9F0E-7762F30865A5	206	Glattfelden, Eglisgrund	angesiedelt, nach Beginn Aktionsplan	2008	681934	268373	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	79C0AA63-D6E7-467C-BD66-ECE13D20C727	207	Eglisau, Bahnbord Südost	nur angesät	1996	681100	271100	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	E93F4763-17AE-4ED0-8BD5-B7B52C085CD6	210	Eglisau, Stampfi	angesiedelt, nach Beginn Aktionsplan	2002	680575	270460	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	1B9161A3-AA53-48C8-8555-AAA20DE7094A	211	Glattfelden, Berg West	angesiedelt, nach Beginn Aktionsplan	2003	680110	268750	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	8EA30043-5E18-4DFF-8D93-FABD316BA5A0	212	Glattfelden, Huser	angesiedelt, nach Beginn Aktionsplan	2003	680670	268290	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	18E406DC-AC72-41E3-A765-EBB71FD2F552	215	Rheinau, Oberboden	erloschen, nach Beginn Aktionsplan angesiedelt	2002	689650	277690	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	1BD600A1-BA9D-47EC-9CA0-CE05EFE3DBEA	216	Unterstammheim, Steigbügel	angesiedelt, nach Beginn Aktionsplan	2002	700980	278475	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	99FD93E1-79CA-429F-81C3-BBE61A31366B	217	Wasterkingen, Halden	angesiedelt, nach Beginn Aktionsplan	2003	677950	271450	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	0D176E33-E3F4-4EB3-8DA3-5A274D638EBA	218	Wasterkingen, KG Rain	angesiedelt, nach Beginn Aktionsplan	2006	677965	271832	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	31F5FC77-D3C9-4BF4-BE76-3C01CB435AC1	220	Glattfelden, Zweidler Hard	angesiedelt, nach Beginn Aktionsplan	2001	678075	268900	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	0958D4D5-7B98-46FD-BB58-042A766A9A0F	221	Eglisau, Förlibuck	nur angesät	2001	682900	269800	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	F27C88D9-7338-43A1-B618-2A6B8BB37031	222	Glattfelden, Hundig	nur angesät	2000	681400	267300	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	4C619AAF-FDCB-4B59-AC68-30131425EDFB	223	Trüllikon, Gartenbüel (Quarzsandgrube)	angesiedelt, nach Beginn Aktionsplan	2004	692380	279100	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	F232D0AB-B3B6-494D-BAC2-2003C59B3414	224	Trüllikon Wildensbuch/Roswiesenbuck	angesiedelt, nach Beginn Aktionsplan	2004	693340	278900	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	24221D62-BA21-4E3E-BDF4-9BA022DD1F6F	225	Pfungen, Bruni	angesiedelt, nach Beginn Aktionsplan	2005	691960	263480	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	AB00C860-5192-4539-B6A1-61FA42E21142	226	Eglisau, Chüehalden	angesiedelt, nach Beginn Aktionsplan	2004	682225	270740	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	5FC86805-83CE-4C3C-89B1-4D3F6C718957	228	Hüntwangen, Loch	angesiedelt, nach Beginn Aktionsplan	2001	680829	271648	2012-01-10 14:41:06	sartori	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	BF60A4F5-9993-4329-BADE-BCF093AD6AC0	229	Glattfelden, Schneggen	nur angesät	2006	679700	268800	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	F12EC2B0-5ACD-420C-9EE7-61CB03B31598	230	Glattfelden, Schwendlirain	nur angesät	2005	679255	268930	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	412C781D-AC3C-4CDC-BD05-162EDE69CE52	231	Bachs, Hohflue	angesiedelt, nach Beginn Aktionsplan	2006	673375	265978	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	174FF6DC-7D80-4634-9E4F-9CE62506E332	232	Flaach, Usgrüt	angesiedelt, nach Beginn Aktionsplan	2006			2011-11-24 14:53:53	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	95696C09-01C9-461A-96C7-958945EC649D	233	Dorf, Wattiken	erloschen, nach Beginn Aktionsplan angesiedelt	2007	690580	268920	2011-01-03 11:00:23	salzmann	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	9346FCE7-ABAC-45EF-99B4-F2D1A05289B6	234	Glattfelden, Lindibuck	nur angesät	2008	681511	267676	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	E2A9786C-4659-4D77-8A9B-D585CB076D66	235	Dättlikon, Flue (Nübrächten)	angesiedelt, nach Beginn Aktionsplan	2008	689470	264635	2011-05-03 09:33:42	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	AB203D9A-6ACD-4457-A396-6D7E3C057B21	236	Rickenbach, Strassenböschung Hard	angesiedelt, vor Beginn Aktionsplan	2009	701651	268723	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	9CA5A93A-AF7E-4222-A9B3-07DC8BD4E9E4	237	Hüntwangen, Eichlihau	angesiedelt, nach Beginn Aktionsplan	2009	678996	271459	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	5b0e92b6-16a4-11e1-9fe9-003048cd3590	238	Flaach, Präuselen	angesiedelt, nach Beginn Aktionsplan	2006			2011-11-24 14:58:36	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	bf16603a-3d46-11e2-a78a-003048cd3590	239	Glattfelden, Höckli/Oberholz	angesiedelt, nach Beginn Aktionsplan		680871	268296	2012-12-03 13:44:33	rüegg	
335900	Quercus petraea Liebl.	kein AP			90226674-00CD-4808-8ABD-FE82BE7ADE1C	1	Hüntwangen, Eichlihau Hecke	angesiedelt, vor Beginn Aktionsplan	2008	679078	271528	2010-03-27 00:00:00	KarinMarti	
336900	Ranunculus aquatilis L.	in Bearbeitung	2007	in Umsetzung	26889A21-216D-4EA6-9252-A4066BFD5AA3	1	Zürich, an der Limmat	erloschen, zuvor autochthon	1800	679379	250220	2010-03-27 00:00:00	KarinMarti	
336900	Ranunculus aquatilis L.	in Bearbeitung	2007	in Umsetzung	A1836D3D-3444-44A1-A1B5-D435770D431E	2	Altikon, Altikon	erloschen, zuvor autochthon	1800	701314	269963	2010-03-27 00:00:00	KarinMarti	
336900	Ranunculus aquatilis L.	in Bearbeitung	2007	in Umsetzung	D2C373B9-ED05-4E3F-B3F4-103DA952D3EC	3	Dachsen, Bachdelle (Weiherchen)	erloschen, zuvor autochthon	1978	688559	279777	2010-03-27 00:00:00	KarinMarti	
336900	Ranunculus aquatilis L.	in Bearbeitung	2007	in Umsetzung	ACF2B045-6A39-43C4-9BDB-2F2111B89B1E	4	Elgg, Bei Elgg	erloschen, zuvor autochthon	1800	707665	260622	2010-03-27 00:00:00	KarinMarti	
336900	Ranunculus aquatilis L.	in Bearbeitung	2007	in Umsetzung	6F927DA9-BE3B-4828-AC7A-807135EB70A0	5	Glattfelden, In der Glatt bei Glattfelden	erloschen, zuvor autochthon	1923	679673	267786	2010-03-27 00:00:00	KarinMarti	
336900	Ranunculus aquatilis L.	in Bearbeitung	2007	in Umsetzung	AE2750EB-BC34-498B-9A58-5AF602BFF800	6	Wetzikon, Robenhauserried, Aabach	erloschen, zuvor autochthon	1920	701635	243853	2010-03-27 00:00:00	KarinMarti	
336900	Ranunculus aquatilis L.	in Bearbeitung	2007	in Umsetzung	305BC8D9-235E-4EBB-BC1A-DCD33756D697	100	Aarau (AG), Telli (an der Suhre)	erloschen, zuvor autochthon	1800	646805	250387	2010-03-27 00:00:00	KarinMarti	
336900	Ranunculus aquatilis L.	in Bearbeitung	2007	in Umsetzung	13D2B938-7D34-41A5-A55E-DE3AA452F0FA	201	Besenbürgen (AG), Abflussgraben	erloschen, zuvor autochthon	1800	668067	240348	2010-03-27 00:00:00	KarinMarti	
336900	Ranunculus aquatilis L.	in Bearbeitung	2007	in Umsetzung	D1C29715-1385-4555-9B00-EFC34B1BDA93	202	Eggliswil (AG), In einem Graben	erloschen, zuvor autochthon	1800	656428	244333	2010-03-27 00:00:00	KarinMarti	
336900	Ranunculus aquatilis L.	in Bearbeitung	2007	in Umsetzung	D2F3F95B-70CF-4A45-80B4-B4D1D19F67BD	203	Hagnau (AG), Grossmoos westl. Hagnau, Nordteil	erloschen, zuvor autochthon	1960	671931	233906	2010-03-27 00:00:00	KarinMarti	
336900	Ranunculus aquatilis L.	in Bearbeitung	2007	in Umsetzung	C28E945C-C542-47BA-8CD9-6729B597CCC6	204	Koblenz (AG), Koblenz bei der neuen Eisenbahnbrücke	erloschen, zuvor autochthon	1935	659857	273458	2010-03-27 00:00:00	KarinMarti	
336900	Ranunculus aquatilis L.	in Bearbeitung	2007	in Umsetzung	C440B659-459B-4AFA-8D4F-7670E110E0DC	205	Mellingen (AG), Teich beim Bahnhof	erloschen, zuvor autochthon	1800	662678	253395	2010-03-27 00:00:00	KarinMarti	
336900	Ranunculus aquatilis L.	in Bearbeitung	2007	in Umsetzung	32815509-F38D-4DA1-8B8C-8C7EB3F5F7D8	206	Veltheim (AG), Au	erloschen, zuvor autochthon	1800	654565	252276	2010-03-27 00:00:00	KarinMarti	
336900	Ranunculus aquatilis L.	in Bearbeitung	2007	in Umsetzung	B7B0D28D-1C94-467D-8373-3ABFFAC2E463	230	Buchthalen (SH), Widlersee b. Buchthalen	erloschen, zuvor autochthon	1850	691958	283590	2010-03-27 00:00:00	KarinMarti	
336900	Ranunculus aquatilis L.	in Bearbeitung	2007	in Umsetzung	784FB0A9-9CD4-47C0-B882-3656E68E08EB	231	Hallau (SH), Wutach	erloschen, zuvor autochthon	1932	673126	284333	2010-03-27 00:00:00	KarinMarti	
336900	Ranunculus aquatilis L.	in Bearbeitung	2007	in Umsetzung	1FF88166-7281-4184-B0DF-C0F2AC367ECA	250	Pfäffikon (SZ),  Zw. Hurden und Pfäffikon	erloschen, zuvor autochthon	1883	702605	229475	2010-03-27 00:00:00	KarinMarti	
336900	Ranunculus aquatilis L.	in Bearbeitung	2007	in Umsetzung	A89DCC55-B124-47E3-8156-D2696C284CE2	300	Tiengen (D), Wutach zw. Tiengen u. Waldshut	erloschen, zuvor autochthon	1932	661204	274426	2010-03-27 00:00:00	KarinMarti	
341000	Ranunculus reptans L.	kein AP			AB2DE291-8058-460C-AA9B-1968D0DD9290	1	Geroldswil, Auen	angesiedelt, vor Beginn Aktionsplan	2005	673030	252290	2010-03-27 00:00:00	KarinMarti	
341000	Ranunculus reptans L.	kein AP			1B9CCA03-96BD-4548-A61F-2DC8D4345D5A	2	Glattfelden, Zweidler Hard	erloschen, vor AP angesiedelt	2003	678040	268850	2010-03-27 00:00:00	KarinMarti	
341000	Ranunculus reptans L.	kein AP			3A94BB15-9B8E-482A-8942-1ECDBFB7A471	3	Hombrechtikon, Areal Jecklin	angesiedelt, vor Beginn Aktionsplan	2004	701070	232375	2010-03-27 00:00:00	KarinMarti	
341000	Ranunculus reptans L.	kein AP			3CA59E7E-0C5C-494A-8FD5-47F1112338C6	4	Weiach, Schlammabsetzbecken West	angesiedelt, vor Beginn Aktionsplan	2008	675827	269104	2011-10-24 14:15:50	salzmann	
341000	Ranunculus reptans L.	kein AP			0A0EFA3B-BB7E-485C-B24E-C524BE696319	5	Weiach, Steinlochäcker / Leberen	angesiedelt, vor Beginn Aktionsplan	2008	675509	268775	2010-03-27 00:00:00	KarinMarti	
